filename,text
qrcode_00978.png,f82bK7J9/6bb58vk9/YDcA
qrcode_00979.png,VZSTiwS19
qrcode_00980.png,Gm5i9qnV8z-Yu
qrcode_00981.png,"UZqZwT-ftm-rCvf8dUm9z@,be"
qrcode_00982.png,sqzPK620YDMjYcoz
qrcode_00983.png,yIqBT
qrcode_00984.png,m02iN@hIiIK-ynjBnXAP
qrcode_00985.png,XpT.vIssE2Jc-EHE6fGr
qrcode_00986.png,fvS_fRY
qrcode_00987.png,SYrF3BzTT_3V9yDebgClrhLdKp
qrcode_00988.png,"C,6sVcKxjCxSioSACX._K5CAEHq HHW"
qrcode_00989.png,A DkIFL.zMKlM2Mw p_g@vKYbh6PNSH
qrcode_00990.png,"JKMMSyh,s8F1r_ykPIGLR9LBxm:RU /"
qrcode_00991.png,EDdm9IuI7hr-i@qeN/mEG .LNoj:
qrcode_00992.png,NVfHHacroPB
qrcode_00993.png,rJNyuFLR 
qrcode_00994.png,h2pCFdMxg1 DRN8wQ
qrcode_00995.png,ZpZU0.4bPQVJ:lXfr6Ic8
qrcode_00996.png,"RQdL-7,z1ybgjpOTOv7UM:AVxnU"
qrcode_00997.png,_OqJYyFmISwIR
qrcode_00998.png,xcF69zMQw3sg7CnWbzu@p
qrcode_00999.png,pWd/AgedYwc7U/oE7
